age,gender,skinColor,aspectOfHand,imageName,jewelry_preferences
20,female,fair,dorsal right,Hand_0008795.jpg,diamond
20,female,fair,dorsal right,Hand_0008796.jpg,diamond
20,female,fair,dorsal right,Hand_0008797.jpg,diamond
20,female,fair,dorsal right,Hand_0008798.jpg,diamond
20,female,fair,dorsal right,Hand_0008799.jpg,diamond
20,female,fair,dorsal right,Hand_0008800.jpg,diamond
20,female,fair,dorsal right,Hand_0008801.jpg,diamond
20,female,fair,dorsal right,Hand_0008802.jpg,diamond
20,female,fair,palmar right,Hand_0008803.jpg,diamond
20,female,fair,palmar right,Hand_0008804.jpg,diamond
20,female,fair,palmar right,Hand_0008805.jpg,diamond
20,female,fair,palmar right,Hand_0008806.jpg,diamond
20,female,fair,palmar right,Hand_0008808.jpg,diamond
20,female,fair,palmar right,Hand_0008809.jpg,diamond
20,female,fair,palmar right,Hand_0008810.jpg,diamond
20,female,fair,palmar right,Hand_0008812.jpg,diamond
20,female,fair,palmar right,Hand_0008813.jpg,diamond
20,female,fair,palmar right,Hand_0008814.jpg,diamond
20,female,fair,palmar right,Hand_0008815.jpg,diamond
20,female,fair,palmar right,Hand_0008816.jpg,diamond
20,female,fair,palmar right,Hand_0008817.jpg,diamond
20,female,fair,palmar right,Hand_0008818.jpg,diamond
20,female,fair,palmar right,Hand_0008819.jpg,diamond
20,female,fair,palmar right,Hand_0008820.jpg,diamond
20,female,fair,palmar right,Hand_0008821.jpg,diamond
20,female,fair,palmar right,Hand_0008822.jpg,diamond
20,female,fair,dorsal left,Hand_0008823.jpg,diamond
20,female,fair,dorsal left,Hand_0008824.jpg,diamond
20,female,fair,dorsal left,Hand_0008826.jpg,diamond
20,female,fair,dorsal left,Hand_0008827.jpg,diamond
20,female,fair,dorsal left,Hand_0008828.jpg,diamond
20,female,fair,dorsal left,Hand_0008829.jpg,diamond
20,female,fair,dorsal left,Hand_0008830.jpg,diamond
20,female,fair,dorsal left,Hand_0008831.jpg,diamond
20,female,fair,dorsal left,Hand_0008832.jpg,diamond
20,female,fair,dorsal left,Hand_0008833.jpg,diamond
20,female,fair,dorsal left,Hand_0008834.jpg,diamond
20,female,fair,dorsal left,Hand_0008835.jpg,diamond
20,female,fair,dorsal left,Hand_0008836.jpg,diamond
20,female,fair,dorsal left,Hand_0008837.jpg,diamond
20,female,fair,palmar left,Hand_0008838.jpg,diamond
20,female,fair,palmar left,Hand_0008839.jpg,diamond
20,female,fair,palmar left,Hand_0008840.jpg,diamond
20,female,fair,palmar left,Hand_0008841.jpg,diamond
20,female,fair,palmar left,Hand_0008842.jpg,diamond
20,female,fair,palmar left,Hand_0008843.jpg,diamond
22,female,medium,dorsal right,Hand_0008844.jpg,platinum
22,female,medium,dorsal right,Hand_0008845.jpg,platinum
22,female,medium,dorsal right,Hand_0008846.jpg,platinum
22,female,medium,dorsal right,Hand_0008847.jpg,platinum
22,female,medium,dorsal right,Hand_0008848.jpg,platinum
22,female,medium,dorsal right,Hand_0008849.jpg,platinum
22,female,medium,dorsal right,Hand_0008850.jpg,platinum
22,female,medium,dorsal right,Hand_0008851.jpg,platinum
22,female,medium,dorsal right,Hand_0008852.jpg,platinum
22,female,medium,dorsal right,Hand_0008853.jpg,platinum
22,female,medium,dorsal right,Hand_0008854.jpg,platinum
22,female,medium,dorsal right,Hand_0008855.jpg,platinum
22,female,medium,dorsal right,Hand_0008856.jpg,platinum
22,female,medium,dorsal right,Hand_0008857.jpg,platinum
22,female,medium,dorsal right,Hand_0008858.jpg,platinum
22,female,medium,dorsal right,Hand_0008859.jpg,platinum
22,female,medium,dorsal right,Hand_0008860.jpg,platinum
22,female,medium,dorsal right,Hand_0008861.jpg,platinum
22,female,medium,dorsal right,Hand_0008862.jpg,platinum
22,female,medium,dorsal right,Hand_0008863.jpg,platinum
22,female,medium,dorsal right,Hand_0008864.jpg,platinum
22,female,medium,dorsal right,Hand_0008865.jpg,platinum
22,female,medium,dorsal right,Hand_0008866.jpg,platinum
22,female,medium,dorsal right,Hand_0008867.jpg,platinum
22,female,medium,dorsal right,Hand_0008868.jpg,platinum
22,female,medium,dorsal right,Hand_0008869.jpg,platinum
22,female,medium,dorsal right,Hand_0008870.jpg,platinum
22,female,medium,dorsal right,Hand_0008871.jpg,platinum
22,female,medium,dorsal right,Hand_0008872.jpg,platinum
22,female,medium,palmar right,Hand_0008874.jpg,platinum
22,female,medium,palmar right,Hand_0008875.jpg,platinum
22,female,medium,palmar right,Hand_0008876.jpg,platinum
22,female,medium,palmar right,Hand_0008877.jpg,platinum
22,female,medium,palmar right,Hand_0008878.jpg,platinum
22,female,medium,palmar right,Hand_0008879.jpg,platinum
22,female,medium,palmar right,Hand_0008880.jpg,platinum
22,female,medium,palmar right,Hand_0008881.jpg,platinum
22,female,medium,palmar right,Hand_0008882.jpg,platinum
22,female,medium,palmar right,Hand_0008883.jpg,platinum
22,female,medium,palmar right,Hand_0008884.jpg,platinum
22,female,medium,palmar right,Hand_0008885.jpg,platinum
22,female,medium,palmar right,Hand_0008886.jpg,platinum
22,female,medium,palmar right,Hand_0008887.jpg,platinum
22,female,medium,palmar right,Hand_0008888.jpg,platinum
22,female,medium,palmar right,Hand_0008889.jpg,platinum
22,female,medium,palmar right,Hand_0008890.jpg,platinum
22,female,medium,palmar right,Hand_0008891.jpg,platinum
22,female,medium,palmar right,Hand_0008892.jpg,platinum
22,female,medium,palmar right,Hand_0008893.jpg,platinum
22,female,medium,palmar right,Hand_0008894.jpg,platinum
22,female,medium,palmar right,Hand_0008895.jpg,platinum
22,female,medium,palmar right,Hand_0008896.jpg,platinum
22,female,medium,palmar right,Hand_0008897.jpg,platinum
22,female,medium,palmar right,Hand_0008898.jpg,platinum
22,female,medium,palmar right,Hand_0008899.jpg,platinum
22,female,medium,palmar right,Hand_0008900.jpg,platinum
22,female,medium,palmar right,Hand_0008901.jpg,platinum
22,female,medium,palmar right,Hand_0008902.jpg,platinum
22,female,medium,palmar right,Hand_0008903.jpg,platinum
22,female,medium,palmar right,Hand_0008904.jpg,platinum
22,female,medium,palmar right,Hand_0008905.jpg,platinum
22,female,medium,palmar right,Hand_0008906.jpg,platinum
22,female,medium,palmar right,Hand_0008907.jpg,platinum
22,female,medium,palmar right,Hand_0008908.jpg,platinum
22,female,medium,palmar right,Hand_0008909.jpg,platinum
22,female,medium,palmar right,Hand_0008910.jpg,platinum
22,female,medium,palmar right,Hand_0008911.jpg,platinum
22,female,medium,palmar right,Hand_0008912.jpg,platinum
22,female,medium,palmar right,Hand_0008913.jpg,platinum
22,female,medium,palmar right,Hand_0008914.jpg,platinum
22,female,medium,palmar right,Hand_0008915.jpg,platinum
22,female,medium,palmar right,Hand_0008916.jpg,platinum
22,female,medium,dorsal left,Hand_0008917.jpg,platinum
22,female,medium,dorsal left,Hand_0008918.jpg,platinum
22,female,medium,dorsal left,Hand_0008919.jpg,platinum
22,female,medium,dorsal left,Hand_0008920.jpg,platinum
22,female,medium,dorsal left,Hand_0008921.jpg,platinum
22,female,medium,dorsal left,Hand_0008922.jpg,platinum
22,female,medium,dorsal left,Hand_0008923.jpg,platinum
22,female,medium,dorsal left,Hand_0008924.jpg,platinum
22,female,medium,dorsal left,Hand_0008925.jpg,platinum
22,female,medium,dorsal left,Hand_0008926.jpg,platinum
22,female,medium,dorsal left,Hand_0008927.jpg,platinum
22,female,medium,dorsal left,Hand_0008928.jpg,platinum
22,female,medium,dorsal left,Hand_0008929.jpg,platinum
22,female,medium,dorsal left,Hand_0008930.jpg,platinum
22,female,medium,dorsal left,Hand_0008931.jpg,platinum
22,female,medium,dorsal left,Hand_0008932.jpg,platinum
22,female,medium,dorsal left,Hand_0008933.jpg,platinum
22,female,medium,dorsal left,Hand_0008934.jpg,platinum
22,female,medium,dorsal left,Hand_0008935.jpg,platinum
22,female,medium,dorsal left,Hand_0008937.jpg,platinum
22,female,medium,dorsal left,Hand_0008938.jpg,platinum
22,female,medium,dorsal left,Hand_0008939.jpg,platinum
22,female,medium,dorsal left,Hand_0008940.jpg,platinum
22,female,medium,dorsal left,Hand_0008941.jpg,platinum
22,female,medium,dorsal left,Hand_0008943.jpg,platinum
22,female,medium,dorsal left,Hand_0008944.jpg,platinum
22,female,medium,dorsal left,Hand_0008945.jpg,platinum
22,female,medium,dorsal left,Hand_0008946.jpg,platinum
22,female,medium,dorsal left,Hand_0008947.jpg,platinum
22,female,medium,dorsal left,Hand_0008948.jpg,platinum
22,female,medium,palmar left,Hand_0008950.jpg,platinum
22,female,medium,palmar left,Hand_0008951.jpg,platinum
22,female,medium,palmar left,Hand_0008952.jpg,platinum
22,female,medium,palmar left,Hand_0008953.jpg,platinum
22,female,medium,palmar left,Hand_0008954.jpg,platinum
22,female,medium,palmar left,Hand_0008955.jpg,platinum
22,female,medium,palmar left,Hand_0008956.jpg,platinum
22,female,medium,palmar left,Hand_0008959.jpg,platinum
22,female,medium,palmar left,Hand_0008960.jpg,platinum
22,female,medium,palmar left,Hand_0008961.jpg,platinum
22,female,medium,palmar left,Hand_0008962.jpg,platinum
22,female,medium,palmar left,Hand_0008963.jpg,platinum
22,female,medium,palmar left,Hand_0008964.jpg,platinum
22,female,medium,palmar left,Hand_0008965.jpg,platinum
22,female,medium,palmar left,Hand_0008966.jpg,platinum
22,female,medium,palmar left,Hand_0008967.jpg,platinum
22,female,medium,palmar left,Hand_0008968.jpg,platinum
22,female,medium,palmar left,Hand_0008969.jpg,platinum
22,female,medium,palmar left,Hand_0008970.jpg,platinum
22,female,medium,palmar left,Hand_0008971.jpg,platinum
22,female,medium,palmar left,Hand_0008972.jpg,platinum
22,female,fair,dorsal right,Hand_0008973.jpg,diamond
22,female,fair,dorsal right,Hand_0008974.jpg,diamond
22,female,fair,dorsal right,Hand_0008975.jpg,diamond
22,female,fair,dorsal right,Hand_0008976.jpg,diamond
22,female,fair,dorsal right,Hand_0008977.jpg,diamond
22,female,fair,dorsal right,Hand_0008978.jpg,diamond
22,female,fair,dorsal right,Hand_0008979.jpg,diamond
22,female,fair,dorsal right,Hand_0008980.jpg,diamond
22,female,fair,dorsal right,Hand_0008981.jpg,diamond
22,female,fair,dorsal right,Hand_0008982.jpg,diamond
22,female,fair,dorsal right,Hand_0008983.jpg,diamond
22,female,fair,dorsal right,Hand_0008984.jpg,diamond
22,female,fair,dorsal right,Hand_0008985.jpg,diamond
22,female,fair,dorsal right,Hand_0008986.jpg,diamond
22,female,fair,dorsal right,Hand_0008987.jpg,diamond
22,female,fair,dorsal right,Hand_0008988.jpg,diamond
22,female,fair,dorsal right,Hand_0008989.jpg,diamond
22,female,fair,dorsal right,Hand_0008990.jpg,diamond
22,female,fair,dorsal right,Hand_0008991.jpg,diamond
22,female,fair,dorsal right,Hand_0008992.jpg,diamond
22,female,fair,dorsal right,Hand_0008993.jpg,diamond
22,female,fair,dorsal right,Hand_0008994.jpg,diamond
22,female,fair,dorsal right,Hand_0008995.jpg,diamond
22,female,fair,dorsal right,Hand_0008996.jpg,diamond
22,female,fair,dorsal right,Hand_0008997.jpg,diamond
22,female,fair,dorsal right,Hand_0008998.jpg,diamond
22,female,fair,dorsal right,Hand_0008999.jpg,diamond
22,female,fair,dorsal right,Hand_0009000.jpg,diamond
22,female,fair,dorsal right,Hand_0009001.jpg,diamond
22,female,fair,dorsal right,Hand_0009002.jpg,diamond
22,female,fair,dorsal right,Hand_0009003.jpg,diamond
22,female,fair,dorsal right,Hand_0009004.jpg,diamond
22,female,fair,dorsal right,Hand_0009005.jpg,diamond
22,female,fair,dorsal right,Hand_0009006.jpg,diamond
22,female,fair,dorsal right,Hand_0009007.jpg,diamond
22,female,fair,dorsal right,Hand_0009008.jpg,diamond
22,female,fair,dorsal right,Hand_0009009.jpg,diamond
22,female,fair,dorsal right,Hand_0009010.jpg,diamond
22,female,fair,dorsal right,Hand_0009011.jpg,diamond
22,female,fair,dorsal right,Hand_0009012.jpg,diamond
22,female,fair,dorsal right,Hand_0009013.jpg,diamond
22,female,fair,dorsal right,Hand_0009014.jpg,diamond
22,female,fair,dorsal right,Hand_0009017.jpg,diamond
22,female,fair,dorsal right,Hand_0009019.jpg,diamond
22,female,fair,dorsal right,Hand_0009020.jpg,diamond
22,female,fair,dorsal right,Hand_0009021.jpg,diamond
22,female,fair,dorsal right,Hand_0009022.jpg,diamond
22,female,fair,dorsal right,Hand_0009023.jpg,diamond
22,female,fair,dorsal right,Hand_0009024.jpg,diamond
22,female,fair,dorsal right,Hand_0009025.jpg,diamond
22,female,fair,dorsal right,Hand_0009026.jpg,diamond
22,female,fair,dorsal right,Hand_0009027.jpg,diamond
22,female,fair,dorsal right,Hand_0009028.jpg,diamond
22,female,fair,dorsal right,Hand_0009029.jpg,diamond
22,female,fair,dorsal right,Hand_0009030.jpg,diamond
22,female,fair,dorsal right,Hand_0009031.jpg,diamond
22,female,fair,dorsal right,Hand_0009032.jpg,diamond
22,female,fair,dorsal right,Hand_0009033.jpg,diamond
22,female,fair,dorsal right,Hand_0009034.jpg,diamond
22,female,fair,dorsal right,Hand_0009035.jpg,diamond
22,female,fair,dorsal right,Hand_0009036.jpg,diamond
22,female,fair,dorsal right,Hand_0009037.jpg,diamond
22,female,fair,palmar right,Hand_0009038.jpg,diamond
22,female,fair,palmar right,Hand_0009039.jpg,diamond
22,female,fair,palmar right,Hand_0009040.jpg,diamond
22,female,fair,palmar right,Hand_0009041.jpg,diamond
22,female,fair,palmar right,Hand_0009042.jpg,diamond
22,female,fair,palmar right,Hand_0009043.jpg,diamond
22,female,fair,palmar right,Hand_0009044.jpg,diamond
22,female,fair,palmar right,Hand_0009045.jpg,diamond
22,female,fair,palmar right,Hand_0009046.jpg,diamond
22,female,fair,palmar right,Hand_0009047.jpg,diamond
22,female,fair,palmar right,Hand_0009048.jpg,diamond
22,female,fair,palmar right,Hand_0009049.jpg,diamond
22,female,fair,palmar right,Hand_0009051.jpg,diamond
22,female,fair,palmar right,Hand_0009052.jpg,diamond
22,female,fair,palmar right,Hand_0009053.jpg,diamond
22,female,fair,palmar right,Hand_0009054.jpg,diamond
22,female,fair,palmar right,Hand_0009055.jpg,diamond
22,female,fair,palmar right,Hand_0009056.jpg,diamond
22,female,fair,palmar right,Hand_0009057.jpg,diamond
22,female,fair,palmar right,Hand_0009058.jpg,diamond
22,female,fair,palmar right,Hand_0009059.jpg,diamond
22,female,fair,palmar right,Hand_0009060.jpg,diamond
22,female,fair,palmar right,Hand_0009061.jpg,diamond
22,female,fair,palmar right,Hand_0009062.jpg,diamond
22,female,fair,dorsal left,Hand_0009064.jpg,diamond
22,female,fair,dorsal left,Hand_0009065.jpg,diamond
22,female,fair,dorsal left,Hand_0009066.jpg,diamond
22,female,fair,dorsal left,Hand_0009067.jpg,diamond
22,female,fair,dorsal left,Hand_0009068.jpg,diamond
22,female,fair,dorsal left,Hand_0009069.jpg,diamond
22,female,fair,dorsal left,Hand_0009070.jpg,diamond
22,female,fair,dorsal left,Hand_0009071.jpg,diamond
22,female,fair,dorsal left,Hand_0009072.jpg,diamond
22,female,fair,dorsal left,Hand_0009073.jpg,diamond
22,female,fair,dorsal left,Hand_0009074.jpg,diamond
22,female,fair,dorsal left,Hand_0009075.jpg,diamond
22,female,fair,dorsal left,Hand_0009076.jpg,diamond
22,female,fair,dorsal left,Hand_0009077.jpg,diamond
22,female,fair,dorsal left,Hand_0009078.jpg,diamond
22,female,fair,dorsal left,Hand_0009079.jpg,diamond
22,female,fair,dorsal left,Hand_0009080.jpg,diamond
22,female,fair,dorsal left,Hand_0009081.jpg,diamond
22,female,fair,dorsal left,Hand_0009082.jpg,diamond
22,female,fair,dorsal left,Hand_0009083.jpg,diamond
22,female,fair,palmar left,Hand_0009084.jpg,diamond
22,female,fair,palmar left,Hand_0009085.jpg,diamond
22,female,fair,palmar left,Hand_0009086.jpg,diamond
22,female,fair,palmar left,Hand_0009087.jpg,diamond
22,female,fair,palmar left,Hand_0009088.jpg,diamond
22,female,fair,palmar left,Hand_0009089.jpg,diamond
22,female,fair,palmar left,Hand_0009090.jpg,diamond
22,female,fair,palmar left,Hand_0009091.jpg,diamond
22,female,fair,palmar left,Hand_0009092.jpg,diamond
22,female,fair,palmar left,Hand_0009093.jpg,diamond
22,female,fair,palmar left,Hand_0009094.jpg,diamond
22,female,fair,palmar left,Hand_0009095.jpg,diamond
22,female,fair,palmar left,Hand_0009096.jpg,diamond
21,female,medium,dorsal right,Hand_0009097.jpg,platinum
21,female,medium,dorsal right,Hand_0009098.jpg,platinum
21,female,medium,dorsal right,Hand_0009099.jpg,platinum
21,female,medium,dorsal right,Hand_0009100.jpg,platinum
21,female,medium,dorsal right,Hand_0009101.jpg,platinum
21,female,medium,dorsal right,Hand_0009102.jpg,platinum
21,female,medium,dorsal right,Hand_0009103.jpg,platinum
21,female,medium,dorsal right,Hand_0009104.jpg,platinum
21,female,medium,dorsal right,Hand_0009106.jpg,platinum
21,female,medium,palmar right,Hand_0009107.jpg,platinum
21,female,medium,palmar right,Hand_0009108.jpg,platinum
21,female,medium,palmar right,Hand_0009109.jpg,platinum
21,female,medium,palmar right,Hand_0009110.jpg,platinum
21,female,medium,palmar right,Hand_0009111.jpg,platinum
21,female,medium,palmar right,Hand_0009112.jpg,platinum
21,female,medium,palmar right,Hand_0009113.jpg,platinum
21,female,medium,palmar right,Hand_0009114.jpg,platinum
21,female,medium,palmar right,Hand_0009115.jpg,platinum
21,female,medium,palmar right,Hand_0009116.jpg,platinum
21,female,medium,palmar right,Hand_0009117.jpg,platinum
21,female,medium,dorsal left,Hand_0009118.jpg,platinum
21,female,medium,dorsal left,Hand_0009119.jpg,platinum
21,female,medium,dorsal left,Hand_0009120.jpg,platinum
21,female,medium,dorsal left,Hand_0009121.jpg,platinum
21,female,medium,dorsal left,Hand_0009122.jpg,platinum
21,female,medium,dorsal left,Hand_0009123.jpg,platinum
21,female,medium,dorsal left,Hand_0009124.jpg,platinum
21,female,medium,palmar left,Hand_0009125.jpg,platinum
21,female,medium,palmar left,Hand_0009127.jpg,platinum
21,female,medium,palmar left,Hand_0009128.jpg,platinum
21,female,medium,palmar left,Hand_0009129.jpg,platinum
21,female,medium,palmar left,Hand_0009130.jpg,platinum
21,female,medium,palmar left,Hand_0009131.jpg,platinum
21,female,medium,palmar left,Hand_0009132.jpg,platinum
21,female,medium,palmar left,Hand_0009133.jpg,platinum
21,female,medium,palmar left,Hand_0009134.jpg,platinum
21,female,medium,palmar left,Hand_0009135.jpg,platinum
21,female,medium,palmar left,Hand_0009136.jpg,platinum
21,female,medium,palmar left,Hand_0009137.jpg,platinum
21,male,fair,dorsal right,Hand_0009138.jpg,diamond
21,male,fair,dorsal right,Hand_0009139.jpg,diamond
21,male,fair,dorsal right,Hand_0009140.jpg,diamond
21,male,fair,dorsal right,Hand_0009141.jpg,diamond
21,male,fair,dorsal right,Hand_0009142.jpg,diamond
21,male,fair,dorsal right,Hand_0009143.jpg,diamond
21,male,fair,dorsal right,Hand_0009144.jpg,diamond
21,male,fair,dorsal right,Hand_0009145.jpg,diamond
21,male,fair,dorsal right,Hand_0009146.jpg,diamond
21,male,fair,dorsal right,Hand_0009147.jpg,diamond
21,male,fair,dorsal right,Hand_0009148.jpg,diamond
21,male,fair,palmar right,Hand_0009149.jpg,diamond
21,male,fair,palmar right,Hand_0009150.jpg,diamond
21,male,fair,palmar right,Hand_0009151.jpg,diamond
21,male,fair,palmar right,Hand_0009152.jpg,diamond
21,male,fair,palmar right,Hand_0009153.jpg,diamond
21,male,fair,palmar right,Hand_0009154.jpg,diamond
21,male,fair,palmar right,Hand_0009155.jpg,diamond
21,male,fair,palmar right,Hand_0009156.jpg,diamond
21,male,fair,palmar right,Hand_0009157.jpg,diamond
21,male,fair,palmar right,Hand_0009158.jpg,diamond
21,male,fair,palmar right,Hand_0009159.jpg,diamond
21,male,fair,palmar right,Hand_0009160.jpg,diamond
21,male,fair,dorsal left,Hand_0009161.jpg,diamond
21,male,fair,dorsal left,Hand_0009162.jpg,diamond
21,male,fair,dorsal left,Hand_0009163.jpg,diamond
21,male,fair,dorsal left,Hand_0009164.jpg,diamond
21,male,fair,dorsal left,Hand_0009165.jpg,diamond
21,male,fair,dorsal left,Hand_0009166.jpg,diamond
21,male,fair,dorsal left,Hand_0009167.jpg,diamond
21,male,fair,dorsal left,Hand_0009168.jpg,diamond
21,male,fair,dorsal left,Hand_0009169.jpg,diamond
21,male,fair,dorsal left,Hand_0009170.jpg,diamond
21,male,fair,dorsal left,Hand_0009171.jpg,diamond
21,male,fair,dorsal left,Hand_0009172.jpg,diamond
21,male,fair,palmar left,Hand_0009174.jpg,diamond
21,male,fair,palmar left,Hand_0009175.jpg,diamond
21,male,fair,palmar left,Hand_0009176.jpg,diamond
21,male,fair,palmar left,Hand_0009177.jpg,diamond
21,male,fair,palmar left,Hand_0009178.jpg,diamond
21,male,fair,palmar left,Hand_0009179.jpg,diamond
21,male,fair,palmar left,Hand_0009180.jpg,diamond
23,male,medium,dorsal left,Hand_0009181.jpg,platinum
23,male,medium,dorsal left,Hand_0009182.jpg,platinum
23,male,medium,dorsal left,Hand_0009183.jpg,platinum
23,male,medium,dorsal left,Hand_0009184.jpg,platinum
23,male,medium,dorsal left,Hand_0009185.jpg,platinum
23,male,medium,dorsal left,Hand_0009186.jpg,platinum
23,male,medium,dorsal left,Hand_0009187.jpg,platinum
23,male,medium,dorsal left,Hand_0009188.jpg,platinum
23,male,medium,dorsal left,Hand_0009189.jpg,platinum
23,male,medium,dorsal left,Hand_0009190.jpg,platinum
23,male,medium,dorsal left,Hand_0009191.jpg,platinum
23,male,medium,dorsal left,Hand_0009192.jpg,platinum
23,male,medium,dorsal left,Hand_0009193.jpg,platinum
23,male,medium,dorsal left,Hand_0009194.jpg,platinum
23,male,medium,dorsal left,Hand_0009195.jpg,platinum
23,male,medium,dorsal left,Hand_0009196.jpg,platinum
23,male,medium,palmar left,Hand_0009197.jpg,platinum
23,male,medium,palmar left,Hand_0009198.jpg,platinum
23,male,medium,palmar left,Hand_0009199.jpg,platinum
23,male,medium,palmar left,Hand_0009200.jpg,platinum
23,male,medium,palmar left,Hand_0009201.jpg,platinum
23,male,medium,palmar left,Hand_0009202.jpg,platinum
23,male,medium,palmar left,Hand_0009203.jpg,platinum
23,male,medium,palmar left,Hand_0009204.jpg,platinum
23,male,medium,palmar left,Hand_0009205.jpg,platinum
23,male,medium,palmar left,Hand_0009206.jpg,platinum
23,male,medium,palmar left,Hand_0009207.jpg,platinum
23,male,medium,palmar left,Hand_0009208.jpg,platinum
23,male,medium,palmar left,Hand_0009209.jpg,platinum
23,male,medium,dorsal right,Hand_0009210.jpg,platinum
23,male,medium,dorsal right,Hand_0009211.jpg,platinum
23,male,medium,dorsal right,Hand_0009212.jpg,platinum
23,male,medium,dorsal right,Hand_0009213.jpg,platinum
23,male,medium,dorsal right,Hand_0009214.jpg,platinum
23,male,medium,dorsal right,Hand_0009215.jpg,platinum
23,male,medium,dorsal right,Hand_0009216.jpg,platinum
23,male,medium,dorsal right,Hand_0009217.jpg,platinum
23,male,medium,dorsal right,Hand_0009218.jpg,platinum
23,male,medium,dorsal right,Hand_0009219.jpg,platinum
23,male,medium,dorsal right,Hand_0009220.jpg,platinum
23,male,medium,dorsal right,Hand_0009221.jpg,platinum
23,male,medium,dorsal right,Hand_0009222.jpg,platinum
23,male,medium,palmar right,Hand_0009223.jpg,platinum
23,male,medium,palmar right,Hand_0009224.jpg,platinum
23,male,medium,palmar right,Hand_0009225.jpg,platinum
23,male,medium,palmar right,Hand_0009226.jpg,platinum
23,male,medium,palmar right,Hand_0009227.jpg,platinum
23,male,medium,palmar right,Hand_0009228.jpg,platinum
23,male,medium,palmar right,Hand_0009229.jpg,platinum
23,male,medium,palmar right,Hand_0009230.jpg,platinum
23,male,medium,palmar right,Hand_0009231.jpg,platinum
23,male,medium,palmar right,Hand_0009232.jpg,platinum
23,male,medium,palmar right,Hand_0009233.jpg,platinum
21,male,fair,dorsal right,Hand_0009234.jpg,diamond
21,male,fair,dorsal right,Hand_0009235.jpg,diamond
21,male,fair,dorsal right,Hand_0009236.jpg,diamond
21,male,fair,dorsal right,Hand_0009237.jpg,diamond
21,male,fair,dorsal right,Hand_0009238.jpg,diamond
21,male,fair,dorsal right,Hand_0009239.jpg,diamond
21,male,fair,dorsal right,Hand_0009240.jpg,diamond
21,male,fair,dorsal right,Hand_0009241.jpg,diamond
21,male,fair,dorsal right,Hand_0009242.jpg,diamond
21,male,fair,dorsal right,Hand_0009243.jpg,diamond
21,male,fair,dorsal right,Hand_0009244.jpg,diamond
21,male,fair,dorsal right,Hand_0009245.jpg,diamond
21,male,fair,dorsal right,Hand_0009246.jpg,diamond
21,male,fair,palmar right,Hand_0009247.jpg,diamond
21,male,fair,palmar right,Hand_0009248.jpg,diamond
21,male,fair,palmar right,Hand_0009249.jpg,diamond
21,male,fair,palmar right,Hand_0009250.jpg,diamond
21,male,fair,palmar right,Hand_0009251.jpg,diamond
21,male,fair,palmar right,Hand_0009252.jpg,diamond
21,male,fair,palmar right,Hand_0009253.jpg,diamond
21,male,fair,palmar right,Hand_0009254.jpg,diamond
21,male,fair,palmar right,Hand_0009255.jpg,diamond
21,male,fair,palmar right,Hand_0009256.jpg,diamond
21,male,fair,palmar right,Hand_0009257.jpg,diamond
21,male,fair,palmar right,Hand_0009258.jpg,diamond
21,male,fair,palmar right,Hand_0009259.jpg,diamond
21,male,fair,palmar right,Hand_0009260.jpg,diamond
21,male,fair,palmar right,Hand_0009261.jpg,diamond
21,male,fair,dorsal left,Hand_0009262.jpg,diamond
21,male,fair,dorsal left,Hand_0009263.jpg,diamond
21,male,fair,dorsal left,Hand_0009264.jpg,diamond
21,male,fair,dorsal left,Hand_0009265.jpg,diamond
21,male,fair,dorsal left,Hand_0009266.jpg,diamond
21,male,fair,dorsal left,Hand_0009267.jpg,diamond
21,male,fair,dorsal left,Hand_0009268.jpg,diamond
21,male,fair,dorsal left,Hand_0009269.jpg,diamond
21,male,fair,dorsal left,Hand_0009270.jpg,diamond
21,male,fair,dorsal left,Hand_0009271.jpg,diamond
21,male,fair,dorsal left,Hand_0009272.jpg,diamond
21,male,fair,palmar left,Hand_0009273.jpg,diamond
21,male,fair,palmar left,Hand_0009281.jpg,diamond
21,male,fair,palmar left,Hand_0009282.jpg,diamond
21,male,fair,palmar left,Hand_0009283.jpg,diamond
21,male,fair,palmar left,Hand_0009284.jpg,diamond
21,male,fair,palmar left,Hand_0009285.jpg,diamond
21,male,fair,palmar left,Hand_0009286.jpg,diamond
21,male,fair,palmar left,Hand_0009287.jpg,diamond
21,male,fair,palmar left,Hand_0009288.jpg,diamond
21,male,fair,palmar left,Hand_0009289.jpg,diamond
21,male,fair,palmar left,Hand_0009290.jpg,diamond
21,male,fair,palmar left,Hand_0009291.jpg,diamond
21,male,fair,palmar left,Hand_0009293.jpg,diamond
21,male,fair,palmar left,Hand_0009294.jpg,diamond
21,male,fair,palmar left,Hand_0009295.jpg,diamond
21,male,fair,palmar left,Hand_0009296.jpg,diamond
21,male,fair,palmar left,Hand_0009297.jpg,diamond
21,male,fair,palmar left,Hand_0009298.jpg,diamond
21,male,fair,palmar left,Hand_0009299.jpg,diamond
70,male,dark,dorsal right,Hand_0009310.jpg,gold
70,male,dark,dorsal right,Hand_0009311.jpg,gold
70,male,dark,dorsal right,Hand_0009312.jpg,gold
70,male,dark,dorsal right,Hand_0009313.jpg,gold
70,male,dark,dorsal right,Hand_0009314.jpg,gold
70,male,dark,dorsal right,Hand_0009315.jpg,gold
70,male,dark,dorsal right,Hand_0009316.jpg,gold
70,male,dark,dorsal right,Hand_0009317.jpg,gold
70,male,dark,dorsal right,Hand_0009318.jpg,gold
